artist_name,date,region_name,track_name,track_position,track_url
a banca records,2019-07-30,global,outro dia,29,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
dj snake,2019-07-30,global,loco contigo (feat. j. balvin & tyga),30,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
bad bunny,2019-07-30,global,callaita,31,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
manu pilas,2019-07-30,global,bella ciao - música original de la serie la casa de papel/ money heist,32,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
icon,2019-07-30,global,como lo hiciste ayer,33,https://open.spotify.com/track/6qO97TNzBV8SUlYweB6TwL
saweetie,2019-07-30,global,my type,34,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
chris viz,2019-07-30,global,diavla,35,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
mert şenel,2019-07-30,global,şaraplar ve kadınlar,36,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
anavitória,2019-07-30,global,pupila,37,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
jhay cortez,2019-07-30,global,no me conoce - remix,38,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
lizzo,2019-07-30,global,truth hurts,39,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
lizzo,2019-07-30,global,good as hell,40,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
limahl,2019-07-30,global,never ending story,41,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
andmesh,2019-07-30,global,hanya rindu,42,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
budi doremi,2019-07-30,global,tolong,43,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
chris lane,2019-07-30,global,"big, big plans",44,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
championxiii,2019-07-30,global,becky,45,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
ghetto kids,2019-07-30,global,tra tra tra remix,46,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
dreamville,2019-07-30,global,"costa rica (with bas & jid feat. guapdad 4000, reese laflare, jace, mez, smokepurpp, buddy & ski mask the slump god)",47,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
benji & fede,2019-07-30,global,dove e quando,48,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
mc ysa,2019-07-30,global,baile da colômbia (brega funk) - remix,49,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD
charlie heat,2019-07-30,global,sunshine,50,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
gaten matarazzo,2019-07-29,global,never ending story,1,https://open.spotify.com/track/7r6xGsyES2DTacyP6O585i
zack fox,2019-07-29,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
stephanie poetri,2019-07-29,global,i love you 3000,3,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
mc jottapê,2019-07-29,global,sentou e gostou,4,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
y2k,2019-07-29,global,lalala,5,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
tones and i,2019-07-29,global,dance monkey,6,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
shawn mendes,2019-07-29,global,señorita,7,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
ali gatie,2019-07-29,global,it's you,8,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
bege,2019-07-29,global,yeniden,9,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
blanco brown,2019-07-29,global,the git up,10,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
shotgun willy,2019-07-29,global,you already know,11,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
ambjaay,2019-07-29,global,uno,12,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
savage ga$p,2019-07-29,global,pumpkins scream in the dead of night,13,https://open.spotify.com/track/5kBM9TCM8EWiqUcZXiUbIF
arvey,2019-07-29,global,dalaga,14,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
random,2019-07-29,global,chiasso,15,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
iann dior,2019-07-29,global,gone girl,16,https://open.spotify.com/track/6G0FACzGN80Dj2v4ass5rq
post malone,2019-07-29,global,goodbyes (feat. young thug),17,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
pop smoke,2019-07-29,global,welcome to the party,18,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp
lil tecca,2019-07-29,global,ransom,19,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
j balvin,2019-07-29,global,la canción,20,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
machete,2019-07-29,global,yoshi (feat. fabri fibra) - prod. strage,21,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
anıl piyancı,2019-07-29,global,bırakman doğru mu,22,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
rvfv,2019-07-29,global,mirándote,23,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
dayvi,2019-07-29,global,baila conmigo (feat. kelly ruiz),24,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
nle choppa,2019-07-29,global,shotta flow (feat. blueface) [remix],25,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
ed sheeran,2019-07-29,global,beautiful people (feat. khalid),26,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
şanışer,2019-07-29,global,günleri geride bırak,27,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
bad bunny,2019-07-29,global,callaita,28,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
icon,2019-07-29,global,como lo hiciste ayer,29,https://open.spotify.com/track/6qO97TNzBV8SUlYweB6TwL
manu pilas,2019-07-29,global,bella ciao - música original de la serie la casa de papel/ money heist,30,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
a banca records,2019-07-29,global,outro dia,31,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
dj snake,2019-07-29,global,loco contigo (feat. j. balvin & tyga),32,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
chris viz,2019-07-29,global,diavla,33,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
alfa,2019-07-29,global,cin cin,34,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
saweetie,2019-07-29,global,my type,35,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
mert şenel,2019-07-29,global,şaraplar ve kadınlar,36,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
anavitória,2019-07-29,global,pupila,37,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
jhay cortez,2019-07-29,global,no me conoce - remix,38,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
limahl,2019-07-29,global,never ending story,39,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
lizzo,2019-07-29,global,truth hurts,40,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
andmesh,2019-07-29,global,hanya rindu,41,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
lizzo,2019-07-29,global,good as hell,42,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
chris lane,2019-07-29,global,"big, big plans",43,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
budi doremi,2019-07-29,global,tolong,44,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
championxiii,2019-07-29,global,becky,45,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
dreamville,2019-07-29,global,"costa rica (with bas & jid feat. guapdad 4000, reese laflare, jace, mez, smokepurpp, buddy & ski mask the slump god)",46,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
charlie heat,2019-07-29,global,sunshine,47,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
benji & fede,2019-07-29,global,dove e quando,48,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
ghetto kids,2019-07-29,global,tra tra tra remix,49,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
kygo,2019-07-29,global,higher love,50,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
stephanie poetri,2019-07-28,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-28,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-28,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-28,global,señorita,4,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
tones and i,2019-07-28,global,dance monkey,5,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
blanco brown,2019-07-28,global,the git up,6,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
ali gatie,2019-07-28,global,it's you,7,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
ambjaay,2019-07-28,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
bege,2019-07-28,global,yeniden,9,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
shotgun willy,2019-07-28,global,you already know,10,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
arvey,2019-07-28,global,dalaga,11,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
savage ga$p,2019-07-28,global,pumpkins scream in the dead of night,12,https://open.spotify.com/track/5kBM9TCM8EWiqUcZXiUbIF
random,2019-07-28,global,chiasso,13,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
lil tecca,2019-07-28,global,ransom,14,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
rvfv,2019-07-28,global,mirándote,15,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-28,global,bırakman doğru mu,16,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
pop smoke,2019-07-28,global,welcome to the party,17,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp
j balvin,2019-07-28,global,la canción,18,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
dayvi,2019-07-28,global,baila conmigo (feat. kelly ruiz),19,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
ed sheeran,2019-07-28,global,beautiful people (feat. khalid),20,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
chris viz,2019-07-28,global,diavla,21,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
alfa,2019-07-28,global,cin cin,22,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
dj snake,2019-07-28,global,loco contigo (feat. j. balvin & tyga),23,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
ashley o,2019-07-28,global,on a roll,24,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
platino musik,2019-07-28,global,otro trago - remix tecno,25,https://open.spotify.com/track/3m6izkQQpr5ApH9n2Z9gWx
nle choppa,2019-07-28,global,shotta flow (feat. blueface) [remix],26,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
bad bunny,2019-07-28,global,callaita,27,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
limahl,2019-07-28,global,never ending story,28,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
şanışer,2019-07-28,global,günleri geride bırak,29,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
kygo,2019-07-28,global,higher love,30,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
mert şenel,2019-07-28,global,şaraplar ve kadınlar,31,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
saweetie,2019-07-28,global,my type,32,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
j balvin,2019-07-28,global,que pretendes,33,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
jhay cortez,2019-07-28,global,no me conoce - remix,34,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
manu pilas,2019-07-28,global,bella ciao - música original de la serie la casa de papel/ money heist,35,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
championxiii,2019-07-28,global,becky,36,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
budi doremi,2019-07-28,global,tolong,37,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
a banca records,2019-07-28,global,outro dia,38,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
lizzo,2019-07-28,global,good as hell,39,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
andmesh,2019-07-28,global,hanya rindu,40,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
lizzo,2019-07-28,global,truth hurts,41,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
charlie heat,2019-07-28,global,sunshine,42,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
somi,2019-07-28,global,birthday,43,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
benji & fede,2019-07-28,global,dove e quando,44,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
machine gun kelly,2019-07-28,global,i think i'm okay (with yungblud & travis barker),45,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
chris lane,2019-07-28,global,"big, big plans",46,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
fred de palma,2019-07-28,global,una volta ancora (feat. ana mena),47,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
lil nas x,2019-07-28,global,old town road (feat. rm of bts) - seoul town road remix,48,https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg
marshmello,2019-07-28,global,one thing right,49,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
chris brown,2019-07-28,global,don't check on me (feat. justin bieber & ink),50,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
stephanie poetri,2019-07-27,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-27,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-27,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-27,global,señorita,4,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
tones and i,2019-07-27,global,dance monkey,5,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
blanco brown,2019-07-27,global,the git up,6,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
ali gatie,2019-07-27,global,it's you,7,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
ambjaay,2019-07-27,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-27,global,you already know,9,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
bege,2019-07-27,global,yeniden,10,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
arvey,2019-07-27,global,dalaga,11,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
savage ga$p,2019-07-27,global,pumpkins scream in the dead of night,12,https://open.spotify.com/track/5kBM9TCM8EWiqUcZXiUbIF
random,2019-07-27,global,chiasso,13,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
lil tecca,2019-07-27,global,ransom,14,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
rvfv,2019-07-27,global,mirándote,15,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-27,global,bırakman doğru mu,16,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
j balvin,2019-07-27,global,la canción,17,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
ed sheeran,2019-07-27,global,beautiful people (feat. khalid),18,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
dayvi,2019-07-27,global,baila conmigo (feat. kelly ruiz),19,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
alfa,2019-07-27,global,cin cin,20,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
chris viz,2019-07-27,global,diavla,21,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
ashley o,2019-07-27,global,on a roll,22,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
limahl,2019-07-27,global,never ending story,23,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
bad bunny,2019-07-27,global,callaita,24,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
nle choppa,2019-07-27,global,shotta flow (feat. blueface) [remix],25,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
platino musik,2019-07-27,global,otro trago - remix tecno,26,https://open.spotify.com/track/3m6izkQQpr5ApH9n2Z9gWx
dj snake,2019-07-27,global,loco contigo (feat. j. balvin & tyga),27,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
şanışer,2019-07-27,global,günleri geride bırak,28,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
kygo,2019-07-27,global,higher love,29,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
mert şenel,2019-07-27,global,şaraplar ve kadınlar,30,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
saweetie,2019-07-27,global,my type,31,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
j balvin,2019-07-27,global,que pretendes,32,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
championxiii,2019-07-27,global,becky,33,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
jhay cortez,2019-07-27,global,no me conoce - remix,34,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
manu pilas,2019-07-27,global,bella ciao - música original de la serie la casa de papel/ money heist,35,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
budi doremi,2019-07-27,global,tolong,36,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
lizzo,2019-07-27,global,good as hell,37,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
andmesh,2019-07-27,global,hanya rindu,38,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
somi,2019-07-27,global,birthday,39,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
a banca records,2019-07-27,global,outro dia,40,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
machine gun kelly,2019-07-27,global,i think i'm okay (with yungblud & travis barker),41,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
lizzo,2019-07-27,global,truth hurts,42,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
charlie heat,2019-07-27,global,sunshine,43,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
benji & fede,2019-07-27,global,dove e quando,44,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
chris lane,2019-07-27,global,"big, big plans",45,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
marshmello,2019-07-27,global,one thing right,46,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
fred de palma,2019-07-27,global,una volta ancora (feat. ana mena),47,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
chris brown,2019-07-27,global,don't check on me (feat. justin bieber & ink),48,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
sech,2019-07-27,global,otro trago,49,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
sueco the child,2019-07-27,global,fast (remix) [feat. offset & a boogie wit da hoodie],50,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
stephanie poetri,2019-07-26,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-26,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-26,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-26,global,señorita,4,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
blanco brown,2019-07-26,global,the git up,5,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
ali gatie,2019-07-26,global,it's you,6,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
tones and i,2019-07-26,global,dance monkey,7,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
ambjaay,2019-07-26,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-26,global,you already know,9,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
arvey,2019-07-26,global,dalaga,10,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
bege,2019-07-26,global,yeniden,11,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
rvfv,2019-07-26,global,mirándote,12,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-26,global,bırakman doğru mu,13,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
j balvin,2019-07-26,global,la canción,14,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
lil tecca,2019-07-26,global,ransom,15,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
ed sheeran,2019-07-26,global,beautiful people (feat. khalid),16,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
dayvi,2019-07-26,global,baila conmigo (feat. kelly ruiz),17,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
alfa,2019-07-26,global,cin cin,18,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
ashley o,2019-07-26,global,on a roll,19,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
chris viz,2019-07-26,global,diavla,20,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
limahl,2019-07-26,global,never ending story,21,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
bad bunny,2019-07-26,global,callaita,22,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
nle choppa,2019-07-26,global,shotta flow (feat. blueface) [remix],23,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
saweetie,2019-07-26,global,my type,24,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
kygo,2019-07-26,global,higher love,25,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
şanışer,2019-07-26,global,günleri geride bırak,26,https://open.spotify.com/track/1N6WB9j4XFrhbPET0vjVN8
mert şenel,2019-07-26,global,şaraplar ve kadınlar,27,https://open.spotify.com/track/2kQTQ4x3tG1BcBA4nFp6qf
dj snake,2019-07-26,global,loco contigo (feat. j. balvin & tyga),28,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
jhay cortez,2019-07-26,global,no me conoce - remix,29,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
j balvin,2019-07-26,global,que pretendes,30,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
championxiii,2019-07-26,global,becky,31,https://open.spotify.com/track/2VDadIDCFgDqvVCvaDPtn9
budi doremi,2019-07-26,global,tolong,32,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
somi,2019-07-26,global,birthday,33,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
andmesh,2019-07-26,global,hanya rindu,34,https://open.spotify.com/track/3VK96nMFmP34P4dq2zrAWu
machine gun kelly,2019-07-26,global,i think i'm okay (with yungblud & travis barker),35,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
lizzo,2019-07-26,global,good as hell,36,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
manu pilas,2019-07-26,global,bella ciao - música original de la serie la casa de papel/ money heist,37,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
charlie heat,2019-07-26,global,sunshine,38,https://open.spotify.com/track/5aJU3H46Gn1EvaF3iMWWXN
marshmello,2019-07-26,global,one thing right,39,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
lizzo,2019-07-26,global,truth hurts,40,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
sech,2019-07-26,global,otro trago,41,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
chris lane,2019-07-26,global,"big, big plans",42,https://open.spotify.com/track/7yNJCsUH3tXlpQiHSsAc5l
a banca records,2019-07-26,global,outro dia,43,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
chris brown,2019-07-26,global,don't check on me (feat. justin bieber & ink),44,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
benji & fede,2019-07-26,global,dove e quando,45,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
sueco the child,2019-07-26,global,fast (remix) [feat. offset & a boogie wit da hoodie],46,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2
ellie goulding,2019-07-26,global,hate me (with juice wrld),47,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
fred de palma,2019-07-26,global,una volta ancora (feat. ana mena),48,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
mustard,2019-07-26,global,"baguettes in the face (feat. nav, playboi carti & a boogie wit da hoodie)",49,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
massaka,2019-07-26,global,katliam 3,50,https://open.spotify.com/track/63iW8lA2sI5dHz6pQg1qH1
stephanie poetri,2019-07-25,global,i love you 3000,1,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
zack fox,2019-07-25,global,jesus is the one (i got depression),2,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD
y2k,2019-07-25,global,lalala,3,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
shawn mendes,2019-07-25,global,señorita,4,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
blanco brown,2019-07-25,global,the git up,5,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
ali gatie,2019-07-25,global,it's you,6,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
tones and i,2019-07-25,global,dance monkey,7,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
ambjaay,2019-07-25,global,uno,8,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
shotgun willy,2019-07-25,global,you already know,9,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148
arvey,2019-07-25,global,dalaga,10,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
bege,2019-07-25,global,yeniden,11,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
rvfv,2019-07-25,global,mirándote,12,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
anıl piyancı,2019-07-25,global,bırakman doğru mu,13,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
ed sheeran,2019-07-25,global,beautiful people (feat. khalid),14,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
j balvin,2019-07-25,global,la canción,15,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
limahl,2019-07-25,global,never ending story,16,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
