Month,id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,tempo
6,262,12,0.11,0.737,193227,0.86,0.000002,8,0.0574,-2.652,0,0.0593,4,0.656,93.989
6,263,13,0.361,0.795,266087,0.783,0,5,0.437,-4.271,1,0.0432,4,0.8,92.016
6,264,14,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
6,265,15,0.0361,0.908,113013,0.517,0.000002,1,0.0949,-6.063,1,0.129,4,0.471,136.019
6,266,16,0.0427,0.842,181027,0.734,0,1,0.106,-5.065,0,0.0588,4,0.952,137.958
6,267,17,0.556,0.76,158040,0.479,0,2,0.0703,-5.574,1,0.0466,4,0.913,89.911
6,268,18,0.0404,0.677,152913,0.744,0.00016,10,0.074,-6.806,0,0.0295,4,0.631,124.08
6,269,19,0.179,0.661,163805,0.723,0.000012,5,0.14,-6.976,0,0.0566,4,0.316,113.778
6,270,20,0.0247,0.796,200107,0.586,0,4,0.132,-6.946,0,0.147,4,0.179,97.981
6,271,21,0.123,0.698,260640,0.454,0,1,0.155,-6.756,0,0.151,4,0.137,92.932
6,272,22,0.272,0.802,157202,0.645,0,5,0.119,-6.181,0,0.0715,4,0.376,100.001
6,273,23,0.214,0.746,206187,0.787,0,4,0.0669,-6.373,1,0.12,4,0.607,95.005
6,274,24,0.225,0.591,217653,0.702,0,7,0.414,-5.59,1,0.0289,4,0.501,104.003
6,275,25,0.592,0.778,178627,0.317,0,1,0.0881,-10.732,0,0.334,4,0.327,140.048
6,276,26,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,4,0.412,158.087
6,277,27,0.139,0.706,158707,0.679,0.00007,9,0.465,-5.614,1,0.0324,4,0.657,140.081
6,278,28,0.407,0.631,172036,0.673,0,6,0.154,-4.892,0,0.384,4,0.721,83.504
6,279,29,0.0204,0.745,131280,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
6,280,30,0.285,0.822,185195,0.743,0.000002,6,0.102,-3.04,0,0.0567,4,0.355,96.025
6,281,31,0.051,0.901,197573,0.4,0,0,0.0599,-8.575,1,0.126,4,0.346,135.984
6,282,32,0.0715,0.592,277262,0.873,0.00982,9,0.142,-5.65,1,0.0275,4,0.516,122.011
6,283,33,0.371,0.572,215733,0.385,0,7,0.231,-6.362,1,0.0308,4,0.323,95.799
6,284,34,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
6,285,35,0.23,0.554,190067,0.498,0.000006,9,0.795,-8.866,1,0.0685,4,0.413,79.635
6,286,36,0.0667,0.659,181824,0.623,0,4,0.582,-2.253,1,0.0451,4,0.439,88.042
6,287,37,0.241,0.673,201818,0.752,0.000045,2,0.0813,-3.572,0,0.0561,4,0.797,175.997
6,288,38,0.217,0.777,175733,0.712,0,10,0.091,-4.84,1,0.277,4,0.68,95.692
6,289,39,0.108,0.795,183000,0.496,0,0,0.0645,-5.883,1,0.0722,4,0.874,94.01
6,290,40,0.156,0.759,158900,0.605,0,7,0.694,-7.737,1,0.0433,4,0.64,121.049
6,291,41,0.163,0.833,149520,0.539,0.000002,11,0.101,-7.399,0,0.178,4,0.385,99.947
6,292,42,0.191,0.687,214290,0.792,0,5,0.167,-2.749,1,0.0452,4,0.671,100.015
6,293,43,0.753,0.688,360960,0.62,0.000005,11,0.158,-8.029,0,0.22,4,0.727,170.018
6,294,44,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,4,0.746,97.963
6,295,45,0.25,0.855,263899,0.649,0,8,0.0801,-2.443,1,0.151,4,0.741,161.986
6,296,46,0.0291,0.614,193040,0.839,0,0,0.112,-4.143,1,0.0702,4,0.657,182.123
6,297,47,0.391,0.857,267500,0.647,0.000001,11,0.0842,-4.152,0,0.0984,4,0.553,95.982
6,298,48,0.323,0.826,238200,0.773,0,11,0.143,-4.218,0,0.0524,4,0.761,126.899
6,299,49,0.325,0.88,299227,0.67,0.000004,2,0.0662,-5.177,1,0.0468,4,0.131,101.008
6,300,50,0.296,0.674,178480,0.881,0.000003,9,0.0793,-2.853,1,0.147,4,0.234,98.994
7,301,1,0.037,0.759,190960,0.54,0,9,0.0945,-6.039,0,0.0287,4,0.75,116.947
7,302,2,0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
7,303,3,0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,4,0.548,92.977
7,304,4,0.447,0.58,174960,0.653,0,5,0.111,-3.818,1,0.0745,4,0.175,150.231
7,305,5,0.0533,0.878,157067,0.619,0,6,0.113,-5.56,1,0.102,4,0.639,136.041
7,306,6,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
7,307,7,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
7,308,8,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
7,309,9,0.153,0.477,202205,0.682,0,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
7,310,10,0.276,0.823,185195,0.71,0.000002,6,0.152,-3.896,0,0.0688,4,0.376,96.024
7,311,11,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,4,0.62,176.036
7,312,12,0.252,0.67,194840,0.453,0.33,0,0.117,-11.265,1,0.295,4,0.68,135.055
7,313,13,0.342,0.703,114893,0.594,0,5,0.123,-6.146,0,0.0752,4,0.475,153.848
7,314,14,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
7,315,15,0.101,0.831,205427,0.502,0,10,0.122,-4.045,0,0.046,4,0.101,100.541
7,316,16,0.133,0.715,161747,0.823,0,5,0.361,-5.313,0,0.0495,4,0.91,151.956
7,317,17,0.556,0.76,158040,0.479,0,2,0.0703,-5.574,1,0.0466,4,0.913,89.911
7,318,18,0.0204,0.745,131280,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
7,319,19,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,4,0.412,158.087
7,320,20,0.361,0.795,266087,0.783,0,5,0.437,-4.271,1,0.0432,4,0.8,92.016
7,321,21,0.0404,0.677,152913,0.744,0.00016,10,0.074,-6.806,0,0.0295,4,0.631,124.08
7,322,22,0.11,0.737,193227,0.86,0.000002,8,0.0574,-2.652,0,0.0593,4,0.656,93.989
7,323,23,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
7,324,24,0.181,0.843,160627,0.391,0,2,0.137,-7.899,1,0.0845,4,0.496,129.972
7,325,25,0.148,0.857,204467,0.621,0,9,0.0865,-6.376,0,0.0824,4,0.668,97.986
7,326,26,0.524,0.692,190800,0.809,0,2,0.147,-4.198,1,0.0602,4,0.864,123.911
7,327,27,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
7,328,28,0.00838,0.769,171387,0.678,0,2,0.0596,-5.604,1,0.0507,4,0.706,85.025
7,329,29,0.214,0.746,206187,0.787,0,4,0.0669,-6.373,1,0.12,4,0.607,95.005
7,330,30,0.374,0.732,212607,0.463,0,11,0.194,-6.972,0,0.0287,4,0.397,95.971
7,331,31,0.0275,0.639,222347,0.791,0,10,0.362,-4.443,0,0.253,4,0.939,92.603
7,332,32,0.194,0.77,223523,0.882,0,8,0.316,-4.792,1,0.0602,4,0.385,99.991
7,333,33,0.179,0.661,163805,0.723,0.000012,5,0.14,-6.976,0,0.0566,4,0.316,113.778
7,334,34,0.0427,0.842,181027,0.734,0,1,0.106,-5.065,0,0.0588,4,0.952,137.958
7,335,35,0.0667,0.659,181824,0.623,0,4,0.582,-2.253,1,0.0451,4,0.439,88.042
7,336,36,0.225,0.591,217653,0.702,0,7,0.414,-5.59,1,0.0289,4,0.501,104.003
7,337,37,0.592,0.778,178627,0.317,0,1,0.0881,-10.732,0,0.334,4,0.327,140.048
7,338,38,0.0154,0.693,228267,0.678,0.000006,8,0.101,-7.159,1,0.0324,4,0.404,103.952
7,339,39,0.217,0.777,175733,0.712,0,10,0.091,-4.84,1,0.277,4,0.68,95.692
7,340,40,0.0361,0.908,113013,0.517,0.000002,1,0.0949,-6.063,1,0.129,4,0.471,136.019
7,341,41,0.0247,0.796,200107,0.586,0,4,0.132,-6.946,0,0.147,4,0.179,97.981
7,342,42,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,4,0.746,97.963
7,343,43,0.371,0.572,215733,0.385,0,7,0.231,-6.362,1,0.0308,4,0.323,95.799
7,344,44,0.135,0.852,207760,0.666,0,11,0.798,-6.923,0,0.184,4,0.726,91.046
7,345,45,0.051,0.901,197573,0.4,0,0,0.0599,-8.575,1,0.126,4,0.346,135.984
7,346,46,0.241,0.673,201818,0.752,0.000045,2,0.0813,-3.572,0,0.0561,4,0.797,175.997
7,347,47,0.323,0.826,238200,0.773,0,11,0.143,-4.218,0,0.0524,4,0.761,126.899
7,348,48,0.123,0.698,260640,0.454,0,1,0.155,-6.756,0,0.151,4,0.137,92.932
7,349,49,0.272,0.802,157202,0.645,0,5,0.119,-6.181,0,0.0715,4,0.376,100.001
7,350,50,0.191,0.687,214290,0.792,0,5,0.167,-2.749,1,0.0452,4,0.671,100.015
8,351,1,0.0392,0.759,190800,0.548,0,9,0.0828,-6.049,0,0.029,4,0.749,116.967
8,352,2,0.492,0.359,221307,0.543,0.000016,7,0.118,-7.582,1,0.0919,4,0.453,68.534
8,353,3,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
8,354,4,0.0204,0.745,131280,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
8,355,5,0.447,0.58,174960,0.653,0,5,0.111,-3.818,1,0.0745,4,0.175,150.231
8,356,6,0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,4,0.548,92.977
8,357,7,0.0767,0.777,190360,0.658,0,0,0.0901,-5.191,1,0.054,4,0.633,110.048
8,358,8,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
8,359,9,0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
8,360,10,0.153,0.477,202205,0.682,0,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
8,361,11,0.278,0.694,185195,0.758,0.000001,11,0.102,-2.986,1,0.218,4,0.371,192.091
8,362,12,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
8,363,13,0.0533,0.878,157067,0.619,0,6,0.113,-5.56,1,0.102,4,0.639,136.041
8,364,14,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
8,365,15,0.119,0.4,186107,0.795,0,10,0.159,-3.731,0,0.461,4,0.702,190.097
8,366,16,0.117,0.552,178427,0.702,0.000021,9,0.105,-5.707,1,0.157,4,0.564,169.994
8,367,17,0.00929,0.771,171360,0.671,0,2,0.0637,-5.617,1,0.0553,4,0.714,85.026
8,368,18,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
8,369,19,0.181,0.843,160627,0.391,0,2,0.137,-7.899,1,0.0845,4,0.496,129.972
8,370,20,0.298,0.664,170640,0.316,0.000002,5,0.0812,-10.345,1,0.519,4,0.541,92.875
8,371,21,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
8,372,22,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,4,0.412,158.087
8,373,23,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
8,374,24,0.0711,0.725,287773,0.79,0.000001,0,0.0602,-2.331,1,0.197,4,0.763,175.988
8,375,25,0.556,0.76,158040,0.479,0,2,0.0703,-5.574,1,0.0466,4,0.913,89.911
8,376,26,0.0129,0.811,222400,0.719,0.000014,9,0.0742,-6.553,1,0.0497,4,0.865,103.979
8,377,27,0.101,0.831,205427,0.502,0,10,0.122,-4.045,0,0.046,4,0.101,100.541
8,378,28,0.123,0.698,260640,0.454,0,1,0.155,-6.756,0,0.151,4,0.137,92.932
8,379,29,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,4,0.579,91.952
8,380,30,0.028,0.662,234147,0.747,0.00615,11,0.138,-6.926,0,0.0736,4,0.487,150.088
8,381,31,0.00889,0.897,173387,0.366,0.000353,0,0.0715,-8.029,1,0.0569,4,0.416,100.003
8,382,32,0.0404,0.677,152913,0.744,0.00016,10,0.074,-6.806,0,0.0295,4,0.631,124.08
8,383,33,0.033,0.61,193000,0.83,0,0,0.118,-4.105,1,0.0571,4,0.728,182.162
8,384,34,0.327,0.795,266192,0.755,0,5,0.464,-4.788,1,0.0454,4,0.816,92.02
8,385,35,0.781,0.824,287267,0.624,0.000189,0,0.1,-9.728,1,0.0827,4,0.248,102.012
8,386,36,0.12,0.292,211240,0.574,0.00569,0,0.0663,-9.375,1,0.0401,4,0.166,124.344
8,387,37,0.0246,0.695,190240,0.71,0.000104,1,0.133,-6.639,1,0.05,4,0.557,157.925
8,388,38,0.12,0.294,209893,0.505,0,3,0.0977,-8.106,1,0.042,1,0.357,85.332
8,389,39,0.342,0.703,114893,0.594,0,5,0.123,-6.146,0,0.0752,4,0.475,153.848
8,390,40,0.374,0.732,212607,0.463,0,11,0.194,-6.972,0,0.0287,4,0.397,95.971
8,391,41,0.482,0.806,198973,0.558,0,9,0.0618,-6.46,1,0.0683,4,0.678,95.016
8,392,42,0.454,0.712,198533,0.732,0,4,0.319,-6.754,1,0.0629,4,0.313,94.071
8,393,43,0.273,0.731,178613,0.832,0,9,0.0665,-2.592,1,0.0503,4,0.94,146.013
8,394,44,0.0154,0.693,228267,0.678,0.000006,8,0.101,-7.159,1,0.0324,4,0.404,103.952
8,395,45,0.0275,0.639,222347,0.791,0,10,0.362,-4.443,0,0.253,4,0.939,92.603
8,396,46,0.0249,0.784,200187,0.517,0.000001,4,0.155,-8.981,0,0.209,4,0.206,97.991
8,397,47,0.217,0.777,175733,0.712,0,10,0.091,-4.84,1,0.277,4,0.68,95.692
8,398,48,0.17,0.53,233654,0.538,0.000003,5,0.248,-6.672,1,0.0335,4,0.288,148.051
8,399,49,0.592,0.778,178627,0.317,0,1,0.0881,-10.732,0,0.334,4,0.327,140.048
8,400,50,0.13,0.756,223293,0.449,0,9,0.114,-8.746,1,0.0344,4,0.399,111.011
9,401,1,0.0392,0.759,190800,0.548,0,9,0.0828,-6.049,0,0.029,4,0.749,116.967
9,402,2,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
9,403,3,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
9,404,4,0.181,0.843,160627,0.391,0,2,0.137,-7.899,1,0.0845,4,0.496,129.972
9,405,5,0.0204,0.745,131240,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
9,406,6,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
9,407,7,0.447,0.58,174960,0.653,0,5,0.111,-3.818,1,0.0745,4,0.175,150.231
9,408,8,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
9,409,9,0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,4,0.548,92.977
9,410,10,0.00268,0.643,190107,0.721,0.000007,1,0.0898,-5.248,1,0.0449,4,0.317,102.914
9,411,11,0.0545,0.617,150867,0.684,0,0,0.104,-3.618,1,0.0439,4,0.295,132.113
9,412,12,0.153,0.477,202205,0.682,0,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
9,413,13,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
9,414,14,0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
9,415,15,0.533,0.755,157560,0.522,0,2,0.0685,-4.368,1,0.0575,4,0.925,89.96
9,416,16,0.278,0.694,185195,0.758,0.000001,11,0.102,-2.986,1,0.218,4,0.371,192.091
9,417,17,0.342,0.703,114893,0.594,0,5,0.123,-6.146,0,0.0752,4,0.475,153.848
9,418,18,0.0906,0.499,229573,0.8,0,1,0.147,-2.665,0,0.0502,4,0.272,139.919
9,419,19,0.0533,0.878,157067,0.619,0,6,0.113,-5.56,1,0.102,4,0.639,136.041
9,420,20,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
9,421,21,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,4,0.412,158.087
9,422,22,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,4,0.579,91.952
9,423,23,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
9,424,24,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,4,0.652,98.016
9,425,25,0.0588,0.542,196760,0.674,0,6,0.0955,-4.169,1,0.21,4,0.667,76.388
9,426,26,0.331,0.405,156267,0.646,0,4,0.103,-3.206,0,0.0476,4,0.17,130.218
9,427,27,0.273,0.731,178613,0.832,0,9,0.0665,-2.592,1,0.0503,4,0.94,146.013
9,428,28,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
9,429,29,0.837,0.764,189486,0.32,0,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
9,430,30,0.119,0.4,186107,0.795,0,10,0.159,-3.731,0,0.461,4,0.702,190.097
9,431,31,0.017,0.734,270741,0.836,0.000016,10,0.179,-4.803,0,0.0735,4,0.623,80.002
9,432,32,0.123,0.698,260640,0.454,0,1,0.155,-6.756,0,0.151,4,0.137,92.932
9,433,33,0.128,0.778,185093,0.559,0,6,0.399,-7.109,0,0.0776,1,0.678,129.989
9,434,34,0.101,0.831,205427,0.502,0,10,0.122,-4.045,0,0.046,4,0.101,100.541
9,435,35,0.533,0.48,194534,0.749,0,1,0.0997,-5.057,0,0.432,4,0.419,179.056
9,436,36,0.0404,0.677,152913,0.744,0.00016,10,0.074,-6.806,0,0.0295,4,0.631,124.08
9,437,37,0.374,0.732,212607,0.463,0,11,0.194,-6.972,0,0.0287,4,0.397,95.971
9,438,38,0.492,0.359,221307,0.543,0.000016,7,0.118,-7.582,1,0.0919,4,0.453,68.534
9,439,39,0.0711,0.725,287773,0.79,0.000001,0,0.0602,-2.331,1,0.197,4,0.763,175.988
9,440,40,0.361,0.795,266087,0.783,0,5,0.437,-4.271,1,0.0432,4,0.8,92.016
9,441,41,0.0154,0.693,228267,0.678,0.000006,8,0.101,-7.159,1,0.0324,4,0.404,103.952
9,442,42,0.482,0.806,198973,0.558,0,9,0.0618,-6.46,1,0.0683,4,0.678,95.016
9,443,43,0.231,0.667,181806,0.583,0.000045,11,0.181,-5.127,0,0.0747,4,0.187,92.043
9,444,44,0.12,0.294,209893,0.505,0,3,0.0977,-8.106,1,0.042,1,0.357,85.332
9,445,45,0.19,0.614,245267,0.66,0,0,0.211,-2.848,1,0.0441,4,0.452,145.01
9,446,46,0.0249,0.784,200187,0.517,0.000001,4,0.155,-8.981,0,0.209,4,0.206,97.991
9,447,47,0.136,0.829,149547,0.539,0.000002,11,0.103,-7.359,0,0.208,4,0.388,99.96
9,448,48,0.256,0.682,159736,0.919,0,0,0.442,-3.18,0,0.0875,4,0.535,95.982
9,449,49,0.0275,0.639,222347,0.791,0,10,0.362,-4.443,0,0.253,4,0.939,92.603
9,450,50,0.0388,0.932,176640,0.547,0,0,0.0924,-7.787,0,0.333,4,0.695,94.998
10,451,1,0.576,0.505,206459,0.34,0,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
10,452,2,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
10,453,3,0.837,0.764,189486,0.32,0,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
10,454,4,0.000248,0.529,104591,0.9,0.000012,1,0.0426,-3.503,1,0.418,4,0.434,180.291
10,455,5,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
10,456,6,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
10,457,7,0.0392,0.759,190800,0.548,0,9,0.0828,-6.049,0,0.029,4,0.749,116.967
10,458,8,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
10,459,9,0.114,0.563,162596,0.564,0.0254,10,0.304,-7.906,0,0.271,5,0.55,154.355
10,460,10,0.128,0.778,185093,0.559,0,6,0.399,-7.109,0,0.0776,1,0.678,129.989
10,461,11,0.153,0.654,167693,0.63,0,10,0.111,-4.644,1,0.0259,4,0.43,89.991
10,462,12,0.873,0.799,151873,0.291,0.000641,11,0.139,-7.353,0,0.0318,4,0.406,97.984
10,463,13,0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,4,0.548,92.977
10,464,14,0.0671,0.41,136351,0.886,0,9,0.461,-4.413,0,0.155,4,0.393,72.577
10,465,15,0.0426,0.585,172227,0.62,0.00224,3,0.15,-8.09,0,0.0327,4,0.281,101.939
10,466,16,0.647,0.482,164620,0.618,0.000859,9,0.32,-5.673,0,0.197,3,0.146,90.076
10,467,17,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
10,468,18,0.153,0.477,202205,0.682,0,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
10,469,19,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
10,470,20,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
10,471,21,0.0334,0.721,221714,0.716,0.00084,10,0.237,-7.037,0,0.0657,4,0.667,104.994
10,472,22,0.181,0.843,160627,0.391,0,2,0.137,-7.899,1,0.0845,4,0.496,129.972
10,473,23,0.312,0.894,116560,0.416,0,9,0.146,-6.823,0,0.0538,4,0.463,116.96
10,474,24,0.0687,0.474,189323,0.631,0,5,0.132,-5.884,0,0.343,4,0.425,180.051
10,475,25,0.614,0.611,213878,0.459,0,0,0.126,-3.926,0,0.0422,4,0.177,148.28
10,476,26,0.447,0.58,174960,0.653,0,5,0.111,-3.818,1,0.0745,4,0.175,150.231
10,477,27,0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,4,0.842,101.956
10,478,28,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,4,0.652,98.016
10,479,29,0.148,0.857,204467,0.621,0,9,0.0865,-6.376,0,0.0824,4,0.668,97.986
10,480,30,0.533,0.755,157560,0.522,0,2,0.0685,-4.368,1,0.0575,4,0.925,89.96
10,481,31,0.466,0.588,112239,0.793,0.000647,7,0.913,-6.23,1,0.0794,5,0.694,76.997
10,482,32,0.56,0.619,184280,0.459,0,7,0.137,-5.782,0,0.0334,4,0.498,126.803
10,483,33,0.0204,0.745,131240,0.642,0,7,0.0658,-6.257,0,0.287,4,0.226,179.974
10,484,34,0.34,0.656,203141,0.637,0,1,0.187,-3.867,1,0.0256,4,0.267,105.037
10,485,35,0.57,0.505,168420,0.281,0.000254,2,0.163,-12.404,1,0.1,4,0.283,82.338
10,486,36,0.298,0.668,159011,0.892,0,5,0.735,-3.001,0,0.0645,4,0.478,95.927
10,487,37,0.017,0.734,270741,0.836,0.000016,10,0.179,-4.803,0,0.0735,4,0.623,80.002
10,488,38,0.342,0.703,114893,0.594,0,5,0.123,-6.146,0,0.0752,4,0.475,153.848
10,489,39,0.152,0.754,242573,0.646,0.000019,7,0.108,-5.795,1,0.317,4,0.429,176.089
10,490,40,0.6,0.61,250534,0.624,0.000002,2,0.243,-4.773,1,0.309,4,0.244,176.169
10,491,41,0.145,0.806,309120,0.786,0,10,0.0935,-3.831,0,0.0741,4,0.58,91.973
10,492,42,0.231,0.667,181806,0.583,0.000045,11,0.181,-5.127,0,0.0747,4,0.187,92.043
10,493,43,0.558,0.514,203174,0.393,0,1,0.282,-8.72,0,0.529,4,0.598,78.039
10,494,44,0.0906,0.499,229573,0.8,0,1,0.147,-2.665,0,0.0502,4,0.272,139.919
10,495,45,0.374,0.732,212607,0.463,0,11,0.194,-6.972,0,0.0287,4,0.397,95.971
10,496,46,0.0533,0.878,157067,0.619,0,6,0.113,-5.56,1,0.102,4,0.639,136.041
10,497,47,0.278,0.694,185195,0.758,0.000001,11,0.102,-2.986,1,0.218,4,0.371,192.091
10,498,48,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,4,0.412,158.087
10,499,49,0.143,0.879,199711,0.703,0,1,0.0569,-4.219,1,0.0701,4,0.788,94.004
10,500,50,0.128,0.57,171987,0.585,0.000105,8,0.111,-7.041,1,0.251,4,0.378,97.285
11,501,1,0.688,0.825,209755,0.593,0.000161,6,0.17,-6.401,0,0.0988,4,0.54,98.078
11,502,2,0.0522,0.621,163636,0.601,0,6,0.46,-5.616,0,0.148,5,0.457,116.735
11,503,3,0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,4,0.243,120.006
11,504,4,0.837,0.764,189486,0.32,0,11,0.0822,-7.209,1,0.0546,4,0.575,91.019
11,505,5,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,4,0.553,120.042
11,506,6,0.0125,0.794,183290,0.793,0,11,0.0952,-4.521,0,0.0842,4,0.677,123.941
11,507,7,0.576,0.505,206459,0.34,0,4,0.21,-9.005,1,0.0438,4,0.0916,101.993
11,508,8,0.751,0.501,182161,0.405,0,1,0.105,-5.679,1,0.0319,4,0.446,109.891
11,509,9,0.0334,0.721,221714,0.716,0.00084,10,0.237,-7.037,0,0.0657,4,0.667,104.994
11,510,10,0.0363,0.886,192024,0.672,0.000009,1,0.101,-4.394,1,0.188,4,0.526,91.976
11,511,11,0.0392,0.759,190800,0.548,0,9,0.0828,-6.049,0,0.029,4,0.749,116.967
11,512,12,0.0546,0.598,175721,0.427,0.000006,7,0.21,-8.764,0,0.0317,4,0.0605,76.469
11,513,13,0.128,0.778,185093,0.559,0,6,0.399,-7.109,0,0.0776,1,0.678,129.989
11,514,14,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,4,0.574,101.085
11,515,15,0.123,0.784,159382,0.43,0,10,0.0887,-8.756,0,0.0364,4,0.236,127.087
11,516,16,0.177,0.88,157606,0.751,0.000064,7,0.106,-4.258,0,0.0874,4,0.884,117.948
11,517,17,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,4,0.562,135.128
11,518,18,0.122,0.548,174000,0.816,0,0,0.335,-4.209,1,0.0465,4,0.557,95.39
11,519,19,0.604,0.459,215107,0.575,0,3,0.0885,-4.858,1,0.0573,4,0.183,111.881
11,520,20,0.0392,0.575,172213,0.621,0.0045,10,0.141,-8.165,0,0.032,4,0.27,101.987
11,521,21,0.124,0.64,197867,0.648,0,5,0.0802,-8.113,0,0.187,4,0.548,92.977
11,522,22,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,4,0.609,105.027
11,523,23,0.153,0.654,167693,0.63,0,10,0.111,-4.644,1,0.0259,4,0.43,89.991
11,524,24,0.153,0.477,202205,0.682,0,1,0.0763,-4.931,0,0.0925,5,0.345,110.567
11,525,25,0.164,0.335,241107,0.625,0,7,0.0708,-7.462,1,0.0386,4,0.346,150.277
11,526,26,0.148,0.857,204467,0.621,0,9,0.0865,-6.376,0,0.0824,4,0.668,97.986
11,527,27,0.56,0.619,184280,0.459,0,7,0.137,-5.782,0,0.0334,4,0.498,126.803
